"region Geographic indicator"
,Frequency,Percent,Valid Percent
7.2106337983152,1,0.02,0.04
4.408546844483277,1,0.02,0.04
5.74444445637509,1,0.02,0.04
7.329323368671699,1,0.02,0.04
7.371143323423253,1,0.02,0.04
7.106729080989142,1,0.02,0.04
7.9335459472783825,1,0.02,0.04
6.888419542675394,1,0.02,0.04
6.248042874508429,1,0.02,0.04
6.253732653106242,1,0.02,0.04
7.534255049594196,1,0.02,0.04
7.76948422286361,1,0.02,0.04
6.943218943257706,1,0.02,0.04
6.293326853133583,1,0.02,0.04
7.001063456115789,1,0.02,0.04
6.1870313306519575,1,0.02,0.04
6.867297801350861,1,0.02,0.04
5.089754498548855,1,0.02,0.04
6.290364710821438,1,0.02,0.04
5.58968015683939,1,0.02,0.04
4.137563681342077,1,0.02,0.04
8.083158841290269,1,0.02,0.04
7.442023954474594,1,0.02,0.04
4.818667360250496,1,0.02,0.04
6.626717749249025,1,0.02,0.04
4.845760650906022,1,0.02,0.04
6.499862225799305,1,0.02,0.04
7.577582654220466,1,0.02,0.04
7.217553476998626,1,0.02,0.04
6.747527839661248,1,0.02,0.04
7.713650619233836,1,0.02,0.04
4.627420794922911,1,0.02,0.04
7.23817351276739,1,0.02,0.04
7.724822182711192,1,0.02,0.04
5.4712197014254995,1,0.02,0.04
7.285746410089546,1,0.02,0.04
5.979771448516936,1,0.02,0.04
7.245441064669012,1,0.02,0.04
6.666320457695676,1,0.02,0.04
6.924809033547964,1,0.02,0.04
7.920664425457275,1,0.02,0.04
6.561454904041944,1,0.02,0.04
7.201431848481587,1,0.02,0.04
5.508173023535311,1,0.02,0.04
6.538501552836545,1,0.02,0.04
7.964242641349576,1,0.02,0.04
6.9598732332442435,1,0.02,0.04
7.766628739986341,1,0.02,0.04
6.862548686144057,1,0.02,0.04
4.02535169073515,1,0.02,0.04
5.256453162449338,1,0.02,0.04
7.746019602417899,1,0.02,0.04
8.182419511430606,1,0.02,0.04
7.809561616655318,1,0.02,0.04
7.1705425309008985,1,0.02,0.04
4.48863636973214,1,0.02,0.04
7.26549965087889,1,0.02,0.04
7.3771962499653965,1,0.02,0.04
6.305179796606579,1,0.02,0.04
7.137953884770024,1,0.02,0.04
6.124464548569226,1,0.02,0.04
7.56218761841397,1,0.02,0.04
6.90188810070409,1,0.02,0.04
6.949089142475114,1,0.02,0.04
6.282453645317259,1,0.02,0.04
5.366443195595637,1,0.02,0.04
4.76260119393692,1,0.02,0.04
5.84035091743822,1,0.02,0.04
7.577557064047091,1,0.02,0.04
5.829533679961761,1,0.02,0.04
7.391908331332292,1,0.02,0.04
8.358302964324825,1,0.02,0.04
7.389780113142401,1,0.02,0.04
8.430534479505695,1,0.02,0.04
5.35800036870921,1,0.02,0.04
6.075116119603592,1,0.02,0.04
4.193435464866331,1,0.02,0.04
7.152777732014789,1,0.02,0.04
5.357057861570636,1,0.02,0.04
5.730424405602622,1,0.02,0.04
6.851661004627229,1,0.02,0.04
6.55770122563752,1,0.02,0.04
7.352280830990896,1,0.02,0.04
5.96409335031185,1,0.02,0.04
4.795790545596741,1,0.02,0.04
7.877416147113993,1,0.02,0.04
5.064491966886966,1,0.02,0.04
4.799090878625398,1,0.02,0.04
7.435644488174008,1,0.02,0.04
7.818068179169756,1,0.02,0.04
6.951485041843462,1,0.02,0.04
8.01969502786111,1,0.02,0.04
5.923988381983068,1,0.02,0.04
7.140928365933525,1,0.02,0.04
5.704282349697852,1,0.02,0.04
7.454604201924783,1,0.02,0.04
7.049471831600617,1,0.02,0.04
5.377128546972327,1,0.02,0.04
6.876986745310501,1,0.02,0.04
7.871101337732007,1,0.02,0.04
6.254981992560465,1,0.02,0.04
4.312810523985199,1,0.02,0.04
7.466828062374416,1,0.02,0.04
6.76832078299056,1,0.02,0.04
7.818510719357615,1,0.02,0.04
6.106800145787886,1,0.02,0.04
6.419180264150966,1,0.02,0.04
5.440901410003829,1,0.02,0.04
6.475740835640436,1,0.02,0.04
5.645270203588533,1,0.02,0.04
7.905644430858549,1,0.02,0.04
8.258526084032981,1,0.02,0.04
5.214392131610276,1,0.02,0.04
5.49017662782248,1,0.02,0.04
6.402746040537586,1,0.02,0.04
7.611372457325197,1,0.02,0.04
4.736198448394496,1,0.02,0.04
6.608203033959868,1,0.02,0.04
5.705281350779937,1,0.02,0.04
8.195126692102626,1,0.02,0.04
6.588238483010338,1,0.02,0.04
7.219166085007979,1,0.02,0.04
7.799179383126164,1,0.02,0.04
6.6777759166586454,1,0.02,0.04
6.7784435425017975,1,0.02,0.04
7.572194295405339,1,0.02,0.04
7.052548023883678,1,0.02,0.04
4.403665809777363,1,0.02,0.04
6.206676728095911,1,0.02,0.04
6.673740347779292,1,0.02,0.04
6.257092710028347,1,0.02,0.04
6.935467717548673,1,0.02,0.04
5.527840524826286,1,0.02,0.04
7.633853559681768,1,0.02,0.04
5.092215281088679,1,0.02,0.04
6.618271584583728,1,0.02,0.04
7.673432401546614,1,0.02,0.04
5.864199196062105,1,0.02,0.04
5.935026462004279,1,0.02,0.04
6.51789281410138,1,0.02,0.04
7.208637346897861,1,0.02,0.04
8.162872616631246,1,0.02,0.04
4.333361462692601,1,0.02,0.04
4.421848128860553,1,0.02,0.04
7.08313613809676,1,0.02,0.04
7.170811611607514,1,0.02,0.04
6.709852970221159,1,0.02,0.04
7.042155044461793,1,0.02,0.04
6.762440447817278,1,0.02,0.04
7.0937783101929055,1,0.02,0.04
5.877875827995119,1,0.02,0.04
6.270421163241404,1,0.02,0.04
7.50917086894249,1,0.02,0.04
5.273255935952665,1,0.02,0.04
6.444131256700441,1,0.02,0.04
6.068309840804893,1,0.02,0.04
8.211523643283378,1,0.02,0.04
4.692723082995953,1,0.02,0.04
5.5071591331513865,1,0.02,0.04
7.253399608771762,1,0.02,0.04
8.706688951958192,1,0.02,0.04
7.058930106779255,1,0.02,0.04
7.565249374827594,1,0.02,0.04
5.564328818089423,1,0.02,0.04
8.002945050848917,1,0.02,0.04
5.800606659291741,1,0.02,0.04
7.141522201933478,1,0.02,0.04
7.639064920636431,1,0.02,0.04
5.905361848054571,1,0.02,0.04
4.539030383483547,1,0.02,0.04
5.6502058737528085,1,0.02,0.04
6.9954913932862235,1,0.02,0.04
3.9259259105971376,1,0.02,0.04
4.866764923676554,1,0.02,0.04
6.791502322157887,1,0.02,0.04
5.116795489924646,1,0.02,0.04
7.011439390259019,1,0.02,0.04
8.548643407689484,1,0.02,0.04
7.461611656163515,1,0.02,0.04
7.506179607227196,1,0.02,0.04
7.558594987245833,1,0.02,0.04
4.525044141508807,1,0.02,0.04
5.999432716757159,1,0.02,0.04
5.536940488710632,1,0.02,0.04
5.80558667411125,1,0.02,0.04
7.1772479222337076,1,0.02,0.04
5.392945495626819,1,0.02,0.04
7.8975194960514425,1,0.02,0.04
5.685788211283922,1,0.02,0.04
6.115560944820958,1,0.02,0.04
7.864535149986338,1,0.02,0.04
4.303389189156809,1,0.02,0.04
7.342649731114305,1,0.02,0.04
7.7303505267289685,1,0.02,0.04
4.532599493153256,1,0.02,0.04
6.472887106504657,1,0.02,0.04
7.118745274123777,1,0.02,0.04
6.96082199991883,1,0.02,0.04
6.745824411835916,1,0.02,0.04
2.4849066497880004,1,0.02,0.04
5.881510162439929,1,0.02,0.04
6.366384533387985,1,0.02,0.04
6.902742737158593,1,0.02,0.04
6.867193667226014,1,0.02,0.04
7.1065651532808936,1,0.02,0.04
7.635038150471695,1,0.02,0.04
5.1298987149230735,1,0.02,0.04
7.478000092440748,1,0.02,0.04
4.9890711161804155,1,0.02,0.04
5.845715970544868,1,0.02,0.04
7.768068076446835,1,0.02,0.04
8.332067707289548,1,0.02,0.04
6.964135612418245,1,0.02,0.04
6.456455634530173,1,0.02,0.04
5.6131281063880705,1,0.02,0.04
5.7047819749892845,1,0.02,0.04
6.050558586415686,1,0.02,0.04
7.99709134286985,1,0.02,0.04
8.317497575964577,1,0.02,0.04
5.373656723093852,1,0.02,0.04
6.401253626696201,1,0.02,0.04
6.6939430550968115,1,0.02,0.04
7.002064958452879,1,0.02,0.04
4.37197629882038,1,0.02,0.04
7.297599006187345,1,0.02,0.04
7.203368318010117,1,0.02,0.04
6.636012170331859,1,0.02,0.04
4.326117440234365,1,0.02,0.04
3.58351893845611,1,0.02,0.04
4.782060352784839,1,0.02,0.04
6.380461462508839,1,0.02,0.04
7.07618918049082,1,0.02,0.04
5.285232126999381,1,0.02,0.04
6.6806037062703885,1,0.02,0.04
7.009002345998421,1,0.02,0.04
6.098972754823267,1,0.02,0.04
6.978027331967469,1,0.02,0.04
6.9019886840878,1,0.02,0.04
7.7802821934151165,1,0.02,0.04
4.631812116934513,1,0.02,0.04
6.426650256665227,1,0.02,0.04
6.541390684495887,1,0.02,0.04
8.060050504566432,1,0.02,0.04
7.100068419903744,1,0.02,0.04
7.41728005701508,1,0.02,0.04
7.983440063006542,1,0.02,0.04
4.8060681283549815,1,0.02,0.04
7.560523075388739,1,0.02,0.04
5.529032183358565,1,0.02,0.04
7.191730489502592,1,0.02,0.04
7.736110570688125,1,0.02,0.04
7.006015648149656,1,0.02,0.04
5.773308537304811,1,0.02,0.04
6.6352245102977,1,0.02,0.04
5.724401761858937,1,0.02,0.04
7.736983723479842,1,0.02,0.04
7.508375901864342,1,0.02,0.04
5.697764402330638,1,0.02,0.04
8.203646152769402,1,0.02,0.04
4.433788569232471,1,0.02,0.04
5.261394012443439,1,0.02,0.04
7.382964087745584,1,0.02,0.04
6.353238966591413,1,0.02,0.04
7.715458070439393,1,0.02,0.04
4.380775852772229,1,0.02,0.04
6.828224940025329,1,0.02,0.04
4.857484114602081,1,0.02,0.04
5.62021968988551,1,0.02,0.04
7.134771322510221,1,0.02,0.04
6.818268112480601,1,0.02,0.04
7.46158291929267,1,0.02,0.04
6.9299569869658235,1,0.02,0.04
7.432069520928683,1,0.02,0.04
7.87100592971957,1,0.02,0.04
6.833570380792761,1,0.02,0.04
6.620606397692015,1,0.02,0.04
7.529137893312772,1,0.02,0.04
7.456483439796595,1,0.02,0.04
5.816217903985989,1,0.02,0.04
6.952011370236675,1,0.02,0.04
4.292512127466133,1,0.02,0.04
7.0096798987040625,1,0.02,0.04
5.553734478412542,1,0.02,0.04
7.6080021966573055,1,0.02,0.04
6.650020282898308,1,0.02,0.04
6.507277712385012,1,0.02,0.04
7.186749723036352,1,0.02,0.04
5.956743694379593,1,0.02,0.04
8.062306719974355,1,0.02,0.04
8.013326630438716,1,0.02,0.04
6.553149621164781,1,0.02,0.04
5.869438146097783,1,0.02,0.04
7.1817820406109165,1,0.02,0.04
7.428006343395283,1,0.02,0.04
6.601909235902685,1,0.02,0.04
8.253852450350614,1,0.02,0.04
7.634651499588457,1,0.02,0.04
7.037115484287844,1,0.02,0.04
7.442551303386707,1,0.02,0.04
4.466482666214198,1,0.02,0.04
5.512823724466583,1,0.02,0.04
6.716836874962664,1,0.02,0.04
6.619473026458324,1,0.02,0.04
7.432572561374864,1,0.02,0.04
6.825731443503546,1,0.02,0.04
8.1084727905874,1,0.02,0.04
7.2859177045622925,1,0.02,0.04
6.122054116811584,1,0.02,0.04
7.694051214240105,1,0.02,0.04
7.398265944232719,1,0.02,0.04
6.683235781487996,1,0.02,0.04
6.7149590538941615,1,0.02,0.04
8.234843542953579,1,0.02,0.04
7.559351032383847,1,0.02,0.04
4.302036008977389,1,0.02,0.04
6.622337308183424,1,0.02,0.04
5.498192290922892,1,0.02,0.04
7.628614898108618,1,0.02,0.04
7.053110246841508,1,0.02,0.04
6.154220948407096,1,0.02,0.04
6.082218910376446,1,0.02,0.04
6.172952423153359,1,0.02,0.04
2.6741486494265287,1,0.02,0.04
6.876058192238882,1,0.02,0.04
4.56954300834494,1,0.02,0.04
6.487379558138218,1,0.02,0.04
5.886520611335372,1,0.02,0.04
7.84662908285655,1,0.02,0.04
4.831109824604303,1,0.02,0.04
8.099873089735924,1,0.02,0.04
5.814130531825066,1,0.02,0.04
7.578707974032314,1,0.02,0.04
6.905452629919462,1,0.02,0.04
7.28981527864398,1,0.02,0.04
7.650739694389254,1,0.02,0.04
6.774738039872326,1,0.02,0.04
8.04968245233619,1,0.02,0.04
6.8730603091852505,1,0.02,0.04
6.88084646242492,1,0.02,0.04
8.207238243115064,1,0.02,0.04
6.838673117794693,1,0.02,0.04
7.899617197703366,1,0.02,0.04
6.291939441358515,1,0.02,0.04
6.319058199778656,1,0.02,0.04
6.773938131247798,1,0.02,0.04
6.044886823603975,1,0.02,0.04
7.453503932537357,1,0.02,0.04
5.335613151291733,1,0.02,0.04
8.11466875529083,1,0.02,0.04
7.547923534751195,1,0.02,0.04
5.344723739362192,1,0.02,0.04
2.5257286443082556,1,0.02,0.04
6.149322631723562,1,0.02,0.04
6.689039410995079,1,0.02,0.04
5.051777237427431,1,0.02,0.04
7.8215829800848065,1,0.02,0.04
7.508869404095118,1,0.02,0.04
5.676068636088686,1,0.02,0.04
6.7748522603179095,1,0.02,0.04
6.926773284817899,1,0.02,0.04
6.977467891393437,1,0.02,0.04
7.392955355109155,1,0.02,0.04
8.436525288348783,1,0.02,0.04
4.861361591348501,1,0.02,0.04
7.13528917859764,1,0.02,0.04
6.569481420414296,1,0.02,0.04
7.772857974086859,1,0.02,0.04
7.528278001821081,1,0.02,0.04
4.221711158142542,1,0.02,0.04
5.8524897948173935,1,0.02,0.04
7.182124122371793,1,0.02,0.04
7.180793146570189,1,0.02,0.04
7.990407548071517,1,0.02,0.04
7.808668378811969,1,0.02,0.04
6.857356321398285,1,0.02,0.04
6.939980426276874,1,0.02,0.04
7.5535225504952725,1,0.02,0.04
7.279077426967601,1,0.02,0.04
7.273508886854073,1,0.02,0.04
6.785926570617003,1,0.02,0.04
8.113276883297923,1,0.02,0.04
4.225372824628505,1,0.02,0.04
6.919436783755975,1,0.02,0.04
7.413518108405666,1,0.02,0.04
8.098658041212325,1,0.02,0.04
7.0493416430440075,1,0.02,0.04
7.352697477632502,1,0.02,0.04
8.194905871477083,1,0.02,0.04
7.554125267983153,1,0.02,0.04
7.675522800412533,1,0.02,0.04
7.879934730086193,1,0.02,0.04
7.414482515821964,1,0.02,0.04
6.9743853612799,1,0.02,0.04
6.494509983555011,1,0.02,0.04
2.70805020110221,1,0.02,0.04
5.1101789244325175,1,0.02,0.04
5.502889532276811,1,0.02,0.04
5.85392513308592,1,0.02,0.04
6.84182912886597,1,0.02,0.04
7.759379481526022,1,0.02,0.04
7.173076705195216,1,0.02,0.04
5.62618122863265,1,0.02,0.04
6.669434636068081,1,0.02,0.04
8.196202494920716,1,0.02,0.04
6.654989798433916,1,0.02,0.04
7.471932078245122,1,0.02,0.04
5.937272318024555,1,0.02,0.04
7.834550643501378,1,0.02,0.04
7.592340913880175,1,0.02,0.04
8.206747311699232,1,0.02,0.04
4.524502282920636,1,0.02,0.04
7.834174543652333,1,0.02,0.04
3.5452977256359124,1,0.02,0.04
7.617071040703666,1,0.02,0.04
6.575424454861474,1,0.02,0.04
7.389409525447848,1,0.02,0.04
8.171429926554117,1,0.02,0.04
7.048560155573158,1,0.02,0.04
6.028398994901044,1,0.02,0.04
6.535313837321154,1,0.02,0.04
7.684508043396879,1,0.02,0.04
5.483759050678235,1,0.02,0.04
7.016968363955454,1,0.02,0.04
6.6422260111714895,1,0.02,0.04
7.969202074418242,1,0.02,0.04
5.777187819072476,1,0.02,0.04
7.760999709138657,1,0.02,0.04
8.094805704112124,1,0.02,0.04
5.237770866680003,1,0.02,0.04
6.882693848386766,1,0.02,0.04
5.822749993720244,1,0.02,0.04
5.9222484364192995,1,0.02,0.04
7.703662095843597,1,0.02,0.04
5.291796149557771,1,0.02,0.04
7.691314298402334,1,0.02,0.04
8.379929126745402,1,0.02,0.04
6.498583308942647,1,0.02,0.04
6.437831646536572,1,0.02,0.04
6.341769244038871,1,0.02,0.04
8.363610683482088,1,0.02,0.04
4.007333185232471,1,0.02,0.04
4.8307108619020225,1,0.02,0.04
4.152613470346076,1,0.02,0.04
6.323552185411371,1,0.02,0.04
4.8640669070081195,1,0.02,0.04
8.42222295382501,1,0.02,0.04
6.612309815912522,1,0.02,0.04
7.3256429070888585,1,0.02,0.04
6.777931291145936,1,0.02,0.04
7.923474969560681,1,0.02,0.04
7.156683529270074,1,0.02,0.04
5.136092511453205,1,0.02,0.04
7.843299467778179,1,0.02,0.04
6.499185355920494,1,0.02,0.04
5.461710913456472,1,0.02,0.04
7.7304823050779765,1,0.02,0.04
7.140492661967667,1,0.02,0.04
6.3072784332635,1,0.02,0.04
5.508375678313591,1,0.02,0.04
4.658236906924784,1,0.02,0.04
3.949318790171843,1,0.02,0.04
7.057725805558432,1,0.02,0.04
7.370167667532051,1,0.02,0.04
7.299358081097152,1,0.02,0.04
6.3286508144628515,1,0.02,0.04
6.375876246018314,1,0.02,0.04
5.720311776607412,1,0.02,0.04
6.76935490924611,1,0.02,0.04
7.2431912645949685,1,0.02,0.04
6.22633902129789,1,0.02,0.04
7.054104175317274,1,0.02,0.04
6.7602988095142615,1,0.02,0.04
7.076864941803861,1,0.02,0.04
7.712712134594088,1,0.02,0.04
5.009968405108552,1,0.02,0.04
6.550794579933587,1,0.02,0.04
7.063304979723102,1,0.02,0.04
7.4625308002753306,1,0.02,0.04
7.611397196634724,1,0.02,0.04
7.392000759892783,1,0.02,0.04
4.626442321263631,1,0.02,0.04
8.300329878059179,1,0.02,0.04
7.378102599159377,1,0.02,0.04
5.9974466187855295,1,0.02,0.04
5.006292544662119,1,0.02,0.04
6.898310820154137,1,0.02,0.04
5.149237143533884,1,0.02,0.04
4.2842759793301965,1,0.02,0.04
7.232552484022847,1,0.02,0.04
2.833213344056216,1,0.02,0.04
5.912827101590909,1,0.02,0.04
7.625985239909546,1,0.02,0.04
6.553505962258243,1,0.02,0.04
7.099862136510889,1,0.02,0.04
4.859036909945142,1,0.02,0.04
7.652450721422659,1,0.02,0.04
3.131136910560194,1,0.02,0.04
4.811371016571989,1,0.02,0.04
6.3786808201593495,1,0.02,0.04
5.233512143181921,1,0.02,0.04
8.195568187122284,1,0.02,0.04
6.477126197210423,1,0.02,0.04
8.295074115148216,1,0.02,0.04
7.29226910033737,1,0.02,0.04
8.616413896956463,1,0.02,0.04
7.966534667148523,1,0.02,0.04
8.437587055098223,1,0.02,0.04
6.225548038460526,1,0.02,0.04
8.174435241022882,1,0.02,0.04
6.1796024892233765,1,0.02,0.04
7.4510964944248075,1,0.02,0.04
7.645254217112583,1,0.02,0.04
6.138482708032701,1,0.02,0.04
7.796222502121694,1,0.02,0.04
6.885049441446499,1,0.02,0.04
7.428570836777475,1,0.02,0.04
6.43012262257191,1,0.02,0.04
6.980075940561763,1,0.02,0.04
4.079230924412053,1,0.02,0.04
3.535145354171894,1,0.02,0.04
7.570675183921986,1,0.02,0.04
7.91192867483182,1,0.02,0.04
7.322411353791886,1,0.02,0.04
8.260893500193125,1,0.02,0.04
6.109136465479957,1,0.02,0.04
8.012962440261203,1,0.02,0.04
8.325063693631197,1,0.02,0.04
5.669018482219861,1,0.02,0.04
7.6716870582600425,1,0.02,0.04
5.396124426550949,1,0.02,0.04
6.39701298507745,1,0.02,0.04
6.776678015375194,1,0.02,0.04
7.151681369478875,1,0.02,0.04
3.977810745966149,1,0.02,0.04
5.8258526038769745,1,0.02,0.04
6.7665372770665995,1,0.02,0.04
6.259007685718876,1,0.02,0.04
4.416428061391214,1,0.02,0.04
7.403852977343515,1,0.02,0.04
5.261653382176445,1,0.02,0.04
6.907805277732178,1,0.02,0.04
7.279284352061455,1,0.02,0.04
6.727731081236866,1,0.02,0.04
7.194962238585681,1,0.02,0.04
7.215828041081652,1,0.02,0.04
6.639875833826536,1,0.02,0.04
7.0373790467756425,1,0.02,0.04
8.225195151896811,1,0.02,0.04
6.872387135144345,1,0.02,0.04
8.540890186592817,1,0.02,0.04
4.73926392046879,1,0.02,0.04
4.705467907303455,1,0.02,0.04
6.389065480159345,1,0.02,0.04
7.194624521176892,1,0.02,0.04
7.666643382504759,1,0.02,0.04
7.5767378325427845,1,0.02,0.04
5.199601393608879,1,0.02,0.04
7.4824567043356005,1,0.02,0.04
8.08784002197952,1,0.02,0.04
7.531096757798105,1,0.02,0.04
7.312653559807399,1,0.02,0.04
6.579876016778943,1,0.02,0.04
7.869974942744692,1,0.02,0.04
3.3250360206965914,1,0.02,0.04
4.611152257665639,1,0.02,0.04
5.893576046288857,1,0.02,0.04
4.665794807804526,1,0.02,0.04
4.081765780015241,1,0.02,0.04
6.75931327362186,1,0.02,0.04
5.176432178557913,1,0.02,0.04
3.4127965175055075,1,0.02,0.04
7.362454896968,1,0.02,0.04
6.278615228396484,1,0.02,0.04
7.336220511319363,1,0.02,0.04
7.862112211662748,1,0.02,0.04
7.458474466409805,1,0.02,0.04
6.976628143268512,1,0.02,0.04
6.424382681997447,1,0.02,0.04
7.720838730877295,1,0.02,0.04
6.945917740076486,1,0.02,0.04
7.488992766988493,1,0.02,0.04
5.876193977563638,1,0.02,0.04
7.390088831346878,1,0.02,0.04
8.076049090851056,1,0.02,0.04
7.3096138914961895,1,0.02,0.04
4.338597076746545,1,0.02,0.04
7.387894865415763,1,0.02,0.04
7.061891672993068,1,0.02,0.04
4.44323931884187,1,0.02,0.04
7.33810810259808,1,0.02,0.04
6.771591854169266,1,0.02,0.04
7.193197344490571,1,0.02,0.04
7.8647271954632965,1,0.02,0.04
7.844417103996123,1,0.02,0.04
7.530775016100287,1,0.02,0.04
6.6793478979928285,1,0.02,0.04
7.222566018822171,1,0.02,0.04
7.3364810806648535,1,0.02,0.04
7.555094095385101,1,0.02,0.04
6.8277375709961055,1,0.02,0.04
6.863123954836543,1,0.02,0.04
4.0943445622221,1,0.02,0.04
7.311819406174673,1,0.02,0.04
7.714632849869105,1,0.02,0.04
7.164488333289902,1,0.02,0.04
7.312086411049099,1,0.02,0.04
6.218400896660888,1,0.02,0.04
6.074311012883469,1,0.02,0.04
7.173575104576783,1,0.02,0.04
6.600074560023666,1,0.02,0.04
6.988551548810227,1,0.02,0.04
7.031476205971896,1,0.02,0.04
5.18037806868335,1,0.02,0.04
7.550109040196183,1,0.02,0.04
7.559533440431154,1,0.02,0.04
6.6838614462772235,1,0.02,0.04
6.683298365585397,1,0.02,0.04
7.812034156523047,1,0.02,0.04
8.085117131881782,1,0.02,0.04
7.695757990554761,1,0.02,0.04
6.227228129778294,1,0.02,0.04
6.597623077692765,1,0.02,0.04
8.254632907738236,1,0.02,0.04
7.316780708285059,1,0.02,0.04
7.827858733184209,1,0.02,0.04
4.917422912374077,1,0.02,0.04
6.312551172752156,1,0.02,0.04
8.560626174337708,1,0.02,0.04
7.548687688093343,1,0.02,0.04
7.785076466157573,1,0.02,0.04
6.057603349612027,1,0.02,0.04
6.725633702190849,1,0.02,0.04
6.127305770019395,1,0.02,0.04
6.653443506005462,1,0.02,0.04
7.8928255262511176,1,0.02,0.04
7.694210636675734,1,0.02,0.04
5.462559809942086,1,0.02,0.04
7.011213987350367,1,0.02,0.04
5.936480238775222,1,0.02,0.04
7.20414929203594,1,0.02,0.04
7.447838688815063,1,0.02,0.04
6.590987625635259,1,0.02,0.04
7.335601386871868,1,0.02,0.04
6.983419182903127,1,0.02,0.04
8.095873053983974,1,0.02,0.04
6.288880342796779,1,0.02,0.04
7.32409438364218,1,0.02,0.04
6.067962518080707,1,0.02,0.04
7.7513677853583065,1,0.02,0.04
6.5151570365807965,1,0.02,0.04
8.144925887411512,1,0.02,0.04
8.02461670131811,1,0.02,0.04
7.02313543002221,1,0.02,0.04
7.486220859458467,1,0.02,0.04
5.580672777494092,1,0.02,0.04
6.9653635916024506,1,0.02,0.04
5.411199523604709,1,0.02,0.04
6.958638489296707,1,0.02,0.04
6.736966958001855,1,0.02,0.04
8.20338614770468,1,0.02,0.04
7.648024566610817,1,0.02,0.04
6.341945346883387,1,0.02,0.04
7.830664063157868,1,0.02,0.04
7.418570902698128,1,0.02,0.04
6.725033642166843,1,0.02,0.04
7.1268104843877405,1,0.02,0.04
6.412064542800416,1,0.02,0.04
5.675211517668165,1,0.02,0.04
7.282279964183664,1,0.02,0.04
4.434974808991977,1,0.02,0.04
5.7644070964726355,1,0.02,0.04
7.370262127457498,1,0.02,0.04
5.228967288413243,1,0.02,0.04
7.792163109988565,1,0.02,0.04
5.716534158581364,1,0.02,0.04
8.174576113871282,1,0.02,0.04
4.589548805085134,1,0.02,0.04
6.925988047243197,1,0.02,0.04
7.305725705328041,1,0.02,0.04
7.329257764787926,1,0.02,0.04
6.2742911005833655,1,0.02,0.04
5.173037550121279,1,0.02,0.04
5.862636362754027,1,0.02,0.04
6.072468331261069,1,0.02,0.04
6.975927814085186,1,0.02,0.04
6.517523551514562,1,0.02,0.04
6.667338398997471,1,0.02,0.04
6.8121250479668864,1,0.02,0.04
7.098706162474146,1,0.02,0.04
6.853879706012819,1,0.02,0.04
6.118207324135837,1,0.02,0.04
7.445359143780733,1,0.02,0.04
6.58001480928437,1,0.02,0.04
7.160690615104083,1,0.02,0.04
6.506381788777226,1,0.02,0.04
7.203442722772055,1,0.02,0.04
7.181287715829476,1,0.02,0.04
5.162497643405501,1,0.02,0.04
7.1590974846550255,1,0.02,0.04
7.595714022852959,1,0.02,0.04
6.149429372397197,1,0.02,0.04
7.849616286967822,1,0.02,0.04
6.37723702187041,1,0.02,0.04
6.722990740537043,1,0.02,0.04
6.604891884534692,1,0.02,0.04
5.790113064407222,1,0.02,0.04
8.025696226431943,1,0.02,0.04
5.119489699008338,1,0.02,0.04
3.1354942159291497,1,0.02,0.04
5.931714542702208,1,0.02,0.04
7.843397556038074,1,0.02,0.04
5.169631358919991,1,0.02,0.04
5.521660897864913,1,0.02,0.04
5.404252716956705,1,0.02,0.04
7.092158001979916,1,0.02,0.04
3.0204248861443626,1,0.02,0.04
7.5893611136955235,1,0.02,0.04
2.3749057545736716,1,0.02,0.04
7.2947848249346166,1,0.02,0.04
8.042811994587534,1,0.02,0.04
7.148149183702874,1,0.02,0.04
7.230092369182732,1,0.02,0.04
7.02295720867082,1,0.02,0.04
7.042548375323669,1,0.02,0.04
6.533207273508694,1,0.02,0.04
8.612166951001262,1,0.02,0.04
7.383461368253113,1,0.02,0.04
7.279525710566205,1,0.02,0.04
8.036411688998623,1,0.02,0.04
7.207044724475634,1,0.02,0.04
7.2563678088308246,1,0.02,0.04
7.538042528783066,1,0.02,0.04
6.211402967473243,1,0.02,0.04
3.150596984114906,1,0.02,0.04
7.699140168131076,1,0.02,0.04
4.376385754783795,1,0.02,0.04
7.973620521690091,1,0.02,0.04
7.330994815189466,1,0.02,0.04
5.430879539631008,1,0.02,0.04
6.005120873555468,1,0.02,0.04
