custid,region,townsize,gender,age,agecat,birthmonth,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03
5367-WCWHDS-HP3,1.0,4.0,0.0,43.0,4.0,March,14.0,2.0,2.0,1.0,2.0,2.0,0.0,36.0,3.58351893845611,2.0,12.0,1.3305600000000002,0.2855999062474565,2.98944,1.0950860788915515,1.0,4.0,0.0,-1.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,5.0,3.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,5.0,2.0,3.0,1.0,1.0,0.0,6.0,3.0,8.0,261.77,5.0,182.41,0.0,3.0,9.0,0.0,3.95,1.3737155789130306,30.05,3.4028626609812167,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3354-WCLEQU-U7X,4.0,2.0,1.0,32.0,3.0,December,21.0,5.0,3.0,0.0,3.0,2.0,0.0,64.0,4.1588830833596715,3.0,7.6,0.812288,-0.20790032190151606,4.051712,1.3991395078485716,1.0,5.0,1.0,22.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,4.0,3.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,13.0,4.0,1.0,3.0,2.0,0.0,8.0,3.0,12.0,593.89,6.0,156.56,0.0,1.0,35.0,0.0,8.1,2.0918640616783932,287.3,5.660526965985244,0.0,0.0,,0.0,,1.0,45.05,3.807772984054347,1486.85,7.304415067128563,1.0,9.75,2.277267285009756,280.0,5.634789603169249,1.0,30.35,3.4127965175055075,1123.25,7.023981547950269,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2704-IYQPPC-5RN,1.0,1.0,0.0,56.0,5.0,May,19.0,4.0,1.0,0.0,11.0,4.0,0.0,83.0,4.418840607796598,4.0,3.6999999999999997,1.010359,0.010305713241920162,2.0606409999999995,0.7230170994482298,0.0,2.0,0.0,-1.0,-1.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,18.0,4.0,3.0,1.0,1.0,33.6,2.0,0.0,0.0,4.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,5.0,0.0,1.0,1.0,2.0,4.0,3.0,0.0,17.0,5.0,3.0,2.0,1.0,0.0,14.0,4.0,12.0,219.46,5.0,119.75,0.0,2.0,34.0,1.0,14.2,2.653241964607215,474.7,6.162683025557272,0.0,0.0,,0.0,,1.0,41.85,3.7340917969354845,1487.6,7.3049193620509145,1.0,35.5,3.56953269648137,1155.0,7.051855622955894,1.0,39.15,3.667400422436812,1372.0,7.22402480828583,1.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,21.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
9245-NOXCBL-ILE,3.0,5.0,1.0,67.0,6.0,October,19.0,4.0,2.0,0.0,22.0,5.0,1.0,22.0,3.091042453358316,1.0,11.0,0.08228,-2.4976272141973808,2.33772,0.849176095398976,0.0,4.0,0.0,-1.0,-1.0,1.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,26.0,5.0,1.0,1.0,0.0,9.5,1.0,0.0,1.0,7.0,4.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,3.0,1.0,0.0,0.0,4.0,2.0,4.0,0.0,32.0,5.0,3.0,1.0,4.0,0.0,21.0,5.0,14.0,300.56,7.0,152.42000000000002,1.0,2.0,64.0,0.0,16.5,2.803360380906535,1123.75,7.02442658578583,0.0,0.0,,0.0,,1.0,52.55,3.96176509732296,3355.75,8.118430571367746,1.0,19.0,2.9444389791664403,1185.0,7.077498053569231,1.0,44.3,3.7909846770510898,2687.55,7.896385276914017,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0340-TEOCNL-N0S,1.0,3.0,0.0,56.0,5.0,June,15.0,3.0,5.0,0.0,23.0,5.0,0.0,105.0,4.653960350157523,4.0,8.9,2.663325,0.9795753421940396,6.6816749999999985,1.8993687046193966,0.0,4.0,0.0,-1.0,-1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,21.0,4.0,2.0,1.0,1.0,63.900000000000006,3.0,1.0,0.0,4.0,3.0,24.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,34.0,5.0,3.0,3.0,2.0,0.0,27.0,5.0,8.0,91.2,2.0,43.21,0.0,3.0,70.0,0.0,26.25,3.2676659890376327,1808.55,7.500280698231429,1.0,28.25,3.34109345759245,1934.85,7.567785083079254,0.0,0.0,,0.0,,1.0,17.25,2.847812143477369,1230.0,7.114769448366463,1.0,43.85,3.780774718818192,2917.9,7.978619458447522,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7048-CWAFDI-L68,2.0,1.0,0.0,54.0,5.0,July,14.0,2.0,1.0,0.0,8.0,3.0,0.0,62.0,4.127134385045092,3.0,7.3,2.64771,0.9736951154610651,1.8782899999999998,0.6303617884599068,1.0,4.0,0.0,-1.0,-1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,6.0,2.0,2.0,1.0,1.0,28.6,2.0,0.0,0.0,1.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,9.0,410.91,2.0,94.62,1.0,2.0,8.0,0.0,4.3,1.4586150226995167,24.05,3.1801349965517702,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6246-RCBEYK-ZRG,2.0,1.0,1.0,30.0,3.0,July,14.0,2.0,2.0,0.0,1.0,1.0,0.0,30.0,3.4011973816621555,2.0,7.6,0.7957199999999999,-0.22850791381336064,1.48428,0.3949298061927816,1.0,3.0,0.0,-1.0,-1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,15.8,1.0,1.0,1.0,1.0,1.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,7.0,3.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,15.83,0.0,0.0,1.0,1.0,13.0,1.0,4.55,1.5151272329628591,54.65,4.000949214622548,1.0,15.0,2.70805020110221,212.1,5.357057861570636,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0118-ZOCCEU-UHA,1.0,3.0,0.0,47.0,4.0,November,15.0,3.0,2.0,0.0,7.0,3.0,0.0,73.0,4.290459441148391,3.0,9.4,2.47032,0.9043476969042766,4.39168,1.4797118418078385,0.0,5.0,1.0,11.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,4.0,1.0,1.0,0.0,40.2,3.0,0.0,0.0,7.0,4.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,5.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,22.0,5.0,1.0,3.0,3.0,0.0,14.0,4.0,14.0,302.47,4.0,111.03,1.0,2.0,48.0,0.0,7.8,2.0541237336955462,386.4,5.9568731023383625,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0533-AQBHDH-OK1,4.0,2.0,0.0,28.0,3.0,April,11.0,1.0,2.0,0.0,0.0,1.0,0.0,23.0,3.1354942159291497,1.0,5.0,0.20585000000000003,-1.5806075307662233,0.94415,-0.05747022715455009,0.0,2.0,0.0,-1.0,-1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.0,2.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,4.0,2.0,14.0,702.39,1.0,23.38,0.0,1.0,17.0,0.0,6.8,1.916922612182061,130.95,4.874815570953721,1.0,28.0,3.332204510175204,479.6,6.172952423153359,0.0,0.0,,0.0,,1.0,9.0,2.1972245773362196,155.0,5.043425116919247,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4859-BROKIE-LZS,2.0,1.0,0.0,18.0,2.0,October,12.0,2.0,1.0,0.0,0.0,1.0,0.0,24.0,3.1780538303479458,1.0,17.1,2.684016,0.9873141803435301,1.419984,0.35064560394405553,1.0,1.0,0.0,-1.0,-1.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,8.700000000000001,1.0,0.0,0.0,1.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,11.0,226.87,5.0,132.83,1.0,1.0,2.0,0.0,6.6,1.8870696490323797,16.4,2.797281334830153,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,15.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9584-USPNVB-8ET,2.0,1.0,0.0,67.0,6.0,May,11.0,1.0,1.0,0.0,22.0,5.0,0.0,126.0,4.836281906951478,5.0,24.4,9.2232,2.221722048936607,21.5208,3.0690199093238104,0.0,4.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,5.0,3.0,1.0,0.0,74.9,3.0,0.0,1.0,1.0,1.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,39.0,5.0,2.0,1.0,2.0,0.0,29.0,5.0,5.0,189.57,4.0,198.9,0.0,2.0,72.0,0.0,19.7,2.9806186357439426,1399.7,7.2440132069266,1.0,21.25,3.056356895370426,1499.55,7.312920342081299,0.0,0.0,,0.0,,1.0,39.25,3.6699514442284173,2765.0,7.9247959139564355,0.0,0.0,,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7363-AHQMKJ-F8M,2.0,4.0,1.0,76.0,6.0,December,18.0,4.0,3.0,0.0,19.0,5.0,0.0,27.0,3.295836866004329,2.0,15.8,1.104894,0.09974940276655957,3.161106,1.1509219663631087,0.0,5.0,0.0,-1.0,-1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,27.0,5.0,3.0,0.0,0.0,14.200000000000001,1.0,0.0,1.0,1.0,1.0,17.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,20.0,5.0,1.0,4.0,3.0,0.0,15.0,4.0,9.0,262.1,6.0,197.85,0.0,2.0,45.0,0.0,13.75,2.6210388241125804,622.3,6.433422291575172,1.0,26.25,3.2676659890376327,1217.15,7.104267339295429,1.0,33.2,3.502549875922443,1537.2,7.337717858690689,1.0,13.5,2.6026896854443837,635.0,6.453624998892692,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,24.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5636-UJZIJB-AU6,2.0,1.0,0.0,36.0,4.0,May,16.0,3.0,2.0,0.0,3.0,2.0,0.0,38.0,3.6375861597263857,2.0,15.4,1.626856,0.48664931786637794,4.225144,1.441053343068567,1.0,5.0,1.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,3.0,4.0,0.0,1.0,25.0,2.0,1.0,0.0,1.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,4.0,0.0,2.0,2.0,13.0,461.38,2.0,57.76,1.0,3.0,4.0,1.0,6.45,1.864080130807681,36.6,3.6000482404073204,1.0,20.0,2.995732273553991,84.25,4.433788569232471,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7561-IZQWWU-V05,3.0,3.0,0.0,35.0,4.0,September,14.0,2.0,2.0,0.0,2.0,2.0,0.0,33.0,3.4965075614664802,2.0,10.0,2.3331000000000004,0.8471978553868704,0.9668999999999999,-0.03366020149263533,1.0,3.0,0.0,-1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,3.0,1.0,1.0,0.0,17.900000000000002,1.0,1.0,1.0,6.0,3.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,5.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,4.0,2.0,3.0,2.0,1.0,0.0,3.0,2.0,8.0,235.63,11.0,265.58,1.0,1.0,5.0,1.0,4.7,1.547562508716013,43.15,3.764682417529437,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8864-PBWBSD-69M,2.0,1.0,1.0,39.0,4.0,September,11.0,1.0,1.0,0.0,4.0,2.0,0.0,31.0,3.4339872044851463,2.0,1.0,0.10633,-2.2412078133191424,0.20367000000000002,-1.5912542420004716,0.0,4.0,0.0,-1.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,12.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4.0,3.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,21.0,5.0,3.0,2.0,4.0,0.0,21.0,5.0,7.0,241.98000000000002,4.0,140.29,1.0,1.0,55.0,0.0,11.55,2.446685436967803,600.7,6.3980956418561155,1.0,39.75,3.6826098411003407,2276.7,7.7304823050779765,1.0,47.4,3.858622228701031,2587.5,7.858447437573624,1.0,16.0,2.772588722239781,875.0,6.774223886357614,0.0,0.0,,0.0,,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8662-KFTSLI-UZC,5.0,5.0,1.0,78.0,6.0,August,21.0,5.0,6.0,0.0,38.0,5.0,1.0,49.0,3.8918202981106265,2.0,19.400000000000002,4.4583140000000006,1.4947706676559602,5.047686,1.6189299204516194,0.0,4.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,5.0,1.0,1.0,1.0,20.700000000000003,2.0,1.0,0.0,8.0,4.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,40.0,5.0,2.0,3.0,1.0,0.0,30.0,5.0,6.0,235.01,8.0,323.22,0.0,2.0,72.0,0.0,50.3,3.9180050771056933,3679.0,8.210396255104774,1.0,49.75,3.907010463604602,3683.15,8.211523643283378,1.0,58.6,4.070734696582967,4244.35,8.353343965701983,1.0,24.0,3.1780538303479458,1705.0,7.4413203897176174,1.0,70.75,4.259152536523347,4958.55,8.508868638270005,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
5134-OOKFBJ-C7O,3.0,4.0,0.0,47.0,4.0,September,18.0,4.0,1.0,0.0,14.0,4.0,0.0,153.0,5.030437921392435,5.0,10.299999999999999,5.105916,1.6303998674501265,10.653084,2.3658494277007613,0.0,4.0,1.0,13.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,18.0,4.0,2.0,1.0,1.0,75.60000000000001,3.0,0.0,1.0,1.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,1.0,1.0,4.0,2.0,3.0,0.0,28.0,5.0,3.0,2.0,2.0,0.0,16.0,5.0,12.0,876.3000000000001,9.0,589.6800000000001,0.0,3.0,50.0,0.0,18.4,2.91235066461494,846.55,6.741169266574241,1.0,26.25,3.2676659890376327,1255.5,7.13528917859764,0.0,0.0,,0.0,,1.0,17.75,2.8763855159214247,785.0,6.665683717782408,1.0,35.4,3.5667118201397288,1950.5,7.575841028946711,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9381-NJFFUU-00K,1.0,1.0,0.0,73.0,6.0,May,21.0,5.0,6.0,1.0,19.0,5.0,0.0,126.0,4.836281906951478,5.0,3.0,0.97902,-0.021203207651102982,2.80098,1.0299693559454461,0.0,2.0,1.0,16.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,44.0,5.0,3.0,1.0,0.0,71.0,3.0,1.0,0.0,1.0,1.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,34.0,5.0,3.0,3.0,3.0,0.0,28.0,5.0,11.0,210.88,5.0,146.21,0.0,2.0,69.0,0.0,23.55,3.159125820462427,1684.95,7.429491168755688,1.0,29.75,3.392829131991639,2056.2,7.628614898108618,1.0,44.0,3.784189633918261,2930.3,7.982860085848207,1.0,24.5,3.1986731175506815,1640.0,7.402451520818244,1.0,56.85,4.040416220196545,3863.55,8.25934172892313,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2471-TNJMEJ-2MB,5.0,5.0,0.0,19.0,2.0,July,14.0,2.0,5.0,0.0,0.0,1.0,0.0,33.0,3.4965075614664802,2.0,7.5,0.30690000000000006,-1.1812333173564464,2.1681,0.7738512079749079,1.0,1.0,0.0,-1.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,13.600000000000001,1.0,1.0,0.0,1.0,1.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,4.0,4.0,2.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,5.0,73.06,3.0,46.11,1.0,1.0,15.0,1.0,7.2,1.9740810260220096,99.85,4.603669059861824,1.0,26.5,3.2771447329921766,398.5,5.98770749823027,0.0,0.0,,0.0,,1.0,12.25,2.505525936990736,195.0,5.272999558563747,1.0,23.8,3.169685580677429,336.35,5.818152284471615,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3366-QITOVT-91D,5.0,5.0,0.0,23.0,2.0,May,12.0,2.0,1.0,0.0,1.0,1.0,0.0,20.0,2.995732273553991,1.0,11.1,0.47508000000000006,-0.7442720680760974,1.74492,0.5567087093312576,0.0,3.0,0.0,-1.0,-1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,9.3,1.0,0.0,0.0,8.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,4.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,9.0,126.78,2.0,48.01,1.0,3.0,9.0,0.0,6.3,1.840549633397487,50.45,3.920982746799618,1.0,13.25,2.583997552432231,114.0,4.736198448394496,0.0,0.0,,0.0,,1.0,12.25,2.505525936990736,110.0,4.700480365792417,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535-KYGSSP-YNM,3.0,4.0,1.0,56.0,5.0,February,21.0,5.0,1.0,0.0,8.0,3.0,0.0,58.0,4.060443010546419,3.0,14.6,0.39799599999999996,-0.9213133239994599,8.070004,2.088153977944684,0.0,4.0,1.0,21.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,23.0,4.0,3.0,0.0,0.0,31.1,2.0,0.0,1.0,1.0,1.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,4.0,0.0,22.0,5.0,4.0,3.0,1.0,0.0,18.0,5.0,9.0,974.6800000000001,7.0,440.58,1.0,3.0,39.0,1.0,14.65,2.6844403354630764,578.45,6.360352112474898,0.0,0.0,,0.0,,1.0,30.2,3.407841924380824,1092.15,6.99590350950883,1.0,19.25,2.9575110607337933,720.0,6.579251212010101,0.0,0.0,,0.0,,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
6825-LNJZNU-LZ6,2.0,4.0,0.0,55.0,5.0,December,19.0,4.0,2.0,0.0,11.0,4.0,0.0,43.0,3.7612001156935624,2.0,6.9,0.875265,-0.13322858133363252,2.091735,0.7379938651388163,0.0,2.0,1.0,18.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,2.0,1.0,1.0,25.1,2.0,0.0,0.0,4.0,3.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,20.0,5.0,5.0,3.0,3.0,0.0,14.0,4.0,10.0,180.82,7.0,143.13,0.0,2.0,39.0,0.0,7.9,2.066862759472976,300.85,5.7066118016663605,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2494-PLLYQZ-KM4,4.0,4.0,1.0,66.0,6.0,November,12.0,2.0,3.0,1.0,36.0,5.0,0.0,242.0,5.488937726156687,5.0,11.600000000000001,13.642992000000001,2.613225983199271,14.429008000000001,2.669240624753942,0.0,5.0,0.0,-1.0,-1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,37.0,5.0,2.0,1.0,1.0,86.30000000000001,3.0,1.0,0.0,1.0,1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,1.0,0.0,1.0,3.0,3.0,3.0,0.0,34.0,5.0,5.0,1.0,3.0,0.0,27.0,5.0,12.0,587.66,7.0,422.03000000000003,0.0,2.0,68.0,0.0,34.4,3.5380565643793527,2313.25,7.74640874112914,1.0,17.0,2.833213344056216,1191.9,7.083303951488663,0.0,0.0,,0.0,,1.0,16.0,2.772588722239781,1070.0,6.975413927455952,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
